query-id	corpus-id	score
2003159	158886	1
2003161	395470	1
2003162	279765	1
2003163	11192	1
2003164	158197	1
2003168	282855	1
2003169	575199	1
2003173	58291	1
2003174	457296	1
2003175	588134	1
2003176	563861	1
2003178	229152	1
2003179	250040	1
2003181	190708	1
2003186	172216	1
2003189	586476	1
2003192	41178	1
2003194	170660	1
2003196	65671	1
2003197	575177	1
2003201	508565	1
2003203	440684	1
2003205	304955	1
2003206	28878	1
2003210	12265	1
2003212	535984	1
2003213	68717	1
2003215	266163	1
2003217	180429	1
2003219	165234	1
2003220	314556	1
2003230	42942	1
2003232	466773	1
2003240	289066	1
2003241	237404	1
2003242	65944	1
2003244	125162	1
2003245	426607	1
2003252	329941	1
2003255	132526	1
2003259	94933	1
2003261	95863	1
2003263	433824	1
2003265	322259	1
2003266	28505	1
2003267	220187	1
2003269	481183	1
2003275	470290	1
2003278	122222	1
2003280	559915	1
2003281	556327	1
2003283	260781	1
2003286	238421	1
2003287	424275	1
2003288	548604	1
2003291	191688	1
2003294	128307	1
2003295	474731	1
2003296	593126	1
2003297	170402	1
2003301	449189	1
2003302	314492	1
2003304	454298	1
2003307	192464	1
2003309	266834	1
2003311	305342	1
2003312	541136	1
2003313	481874	1
2003314	419371	1
2003317	81414	1
2003318	58500	1
2003319	379413	1
2003323	254713	1
2003325	436725	1
2003327	354351	1
2003328	89838	1
2003329	591244	1
2003330	435840	1
2003331	587672	1
2003332	121527	1
2003334	130141	1
2003335	404418	1
2003337	304594	1
2003338	516709	1
2003339	84725	1
2003340	566075	1
2003341	507903	1
2003342	181213	1
2003343	226303	1
2003344	690	1
2003346	417642	1
2003348	48599	1
2003355	443407	1
2003356	25733	1
2003359	128614	1
2003360	311578	1
2003361	563283	1
2003364	431637	1
2003366	198895	1
2003368	488850	1
2003369	104879	1
2003374	179726	1
2003375	85463	1
2003378	453956	1
2003380	483644	1
2003381	587729	1
2003382	38882	1
2003384	431365	1
2003385	162767	1
2003387	348442	1
2003388	511097	1
2003390	233795	1
2003391	72744	1
2003392	143499	1
2003394	13220	1
2003398	542305	1
2003401	446803	1
2003403	511971	1
2003405	377774	1
2003406	70931	1
2003407	66380	1
2003408	113134	1
2003409	96183	1
2003414	288575	1
2003415	562333	1
2003417	284538	1
2003419	172954	1
2003420	251825	1
2003422	127215	1
2003423	506401	1
2003424	303718	1
2003427	395111	1
2003430	535167	1
2003433	30590	1
2003438	61575	1
2003440	492428	1
2003443	211398	1
2003444	68047	1
2003445	253767	1
2003446	163543	1
2003447	495465	1
2003451	97734	1
2003452	395128	1
2003453	104834	1
2003455	595500	1
2003456	81668	1
2003458	544869	1
2003462	72132	1
2003465	256556	1
2003466	62669	1
2003467	338124	1
2003468	365364	1
2003470	154610	1
2003473	463892	1
2003475	388076	1
2003478	301323	1
2003480	509261	1
2003481	292061	1
2003484	384642	1
2003486	413286	1
2003487	451721	1
2003488	528455	1
2003489	491844	1
2003492	21136	1
2003493	453319	1
2003496	223840	1
2003498	287339	1
2003501	242563	1
2003502	143770	1
2003504	555364	1
2003505	481226	1
2003506	251140	1
2003507	367924	1
2003512	46469	1
2003513	31550	1
2003514	303613	1
2003515	214910	1
2003516	462237	1
2003517	149170	1
2003520	257080	1
2003521	565972	1
2003522	82157	1
2003523	562231	1
2003525	131569	1
2003528	20875	1
2003530	184380	1
2003531	558960	1
2003532	27201	1
2003533	380548	1
2003534	331176	1
2003538	269069	1
2003540	233352	1
2003542	505630	1
2003547	432680	1
2003549	457135	1
2003553	391737	1
2003555	128451	1
2003558	216307	1
2003559	10882	1
2003561	206954	1
2003564	119223	1
2003567	212142	1
2003568	406579	1
2003571	119428	1
2003572	493195	1
2003578	531263	1
2003579	578954	1
2003580	214908	1
2003581	493652	1
2003583	260956	1
2003585	103526	1
2003587	513260	1
2003591	372296	1
2003592	344184	1
2003593	524651	1
2003595	363378	1
2003597	153688	1
2003600	18519	1
2003602	249788	1
2003604	291507	1
2003605	360193	1
2003607	201125	1
2003611	148674	1
2003612	245650	1
2003613	514231	1
2003614	433741	1
2003615	522089	1
2003616	150252	1
2003617	172590	1
2003619	91460	1
2003622	531647	1
2003625	10948	1
2003626	195267	1
2003630	264258	1
2003632	269425	1
2003633	86895	1
2003635	384421	1
2003636	144748	1
2003638	143088	1
2003639	413256	1
2003641	569485	1
2003644	471204	1
2003648	587787	1
2003651	284021	1
2003652	417868	1
2003654	305520	1
2003657	358581	1
2003659	363158	1
2003660	168908	1
2003664	116716	1
2003666	297059	1
2003668	81622	1
2003670	543584	1
2003671	226263	1
2003672	225894	1
2003674	290368	1
2003678	258736	1
2003679	369209	1
2003680	545153	1
2003686	413358	1
2003689	457352	1
2003690	30240	1
2003691	437820	1
2003692	538603	1
2003693	198937	1
2003694	56206	1
2003696	547126	1
2003697	453181	1
2003699	170904	1
2003700	37961	1
2003701	210273	1
2003705	205671	1
2003706	155281	1
2003709	406215	1
2003710	393011	1
2003717	79684	1
2003718	291445	1
2003722	572269	1
2003723	160071	1
2003729	486354	1
2003731	505020	1
2003732	259656	1
2003733	547114	1
2003737	27273	1
2003739	539226	1
2003740	597333	1
2003742	257443	1
2003743	219910	1
2003747	108359	1
2003748	55962	1
2003749	303720	1
2003750	28674	1
2003751	257374	1
2003752	202527	1
2003755	501891	1
2003757	246550	1
2003758	285998	1
2003759	120119	1
2003765	105383	1
2003766	354255	1
2003768	448453	1
2003771	80900	1
2003773	577616	1
2003776	271154	1
2003782	96211	1
2003787	250354	1
2003789	488288	1
2003790	443426	1
2003793	68552	1
2003794	64984	1
2003795	251263	1
2003798	122455	1
2003799	220137	1
2003802	588639	1
2003805	54120	1
2003807	397763	1
2003809	414087	1
2003810	587227	1
2003815	332858	1
2003816	315260	1
2003817	230564	1
2003818	66943	1
2003819	241730	1
2003820	571744	1
2003823	175819	1
2003824	436408	1
2003825	482125	1
2003826	72159	1
2003828	317342	1
2003831	99449	1
2003832	23885	1
2003834	352332	1
2003835	549338	1
2003836	62149	1
2003837	540912	1
2003843	138124	1
2003844	478890	1
2003845	586448	1
2003846	229068	1
2003848	399323	1
2003849	417586	1
2003850	585466	1
2003852	10093	1
2003853	418516	1
2003857	160887	1
2003858	1562	1
2003859	592191	1
2003860	537611	1
2003864	504452	1
2003867	202314	1
2003868	475263	1
2003870	191070	1
2003875	399826	1
2003876	137021	1
2003878	505287	1
2003880	107504	1
2003882	52593	1
2003883	138300	1
2003885	211386	1
2003886	161160	1
2003887	427270	1
2003888	150206	1
2003889	490326	1
2003890	500655	1
2003891	26207	1
2003892	548870	1
2003893	492717	1
2003894	544840	1
2003895	347448	1
2003897	372691	1
2003899	141627	1
2003902	33868	1
2003904	284651	1
2003905	362806	1
2003907	166844	1
2003908	78312	1
2003909	371116	1
2003910	1167	1
2003911	235855	1
2003912	479718	1
2003913	578565	1
2003914	554465	1
2003916	400568	1
2003919	303041	1
2003923	448846	1
2003925	116446	1
2003928	213646	1
2003929	479050	1
2003931	160752	1
2003932	522435	1
2003936	507473	1
2003941	40729	1
2003943	451993	1
2003947	225948	1
2003949	83112	1
2003954	28155	1
2003958	549767	1
2003959	182884	1
2003960	457529	1
2003961	174596	1
2003962	438440	1
2003963	142827	1
2003968	599108	1
2003970	504028	1
2003971	376399	1
2003975	307605	1
2003977	416356	1
2003978	151308	1
2003979	373067	1
2003985	45462	1
2003986	222771	1
2003987	342073	1
2003990	107771	1
2003991	220264	1
2003997	241930	1
2003998	194654	1
2003999	507713	1
2004002	21907	1
2004003	578955	1
2004007	140746	1
2004008	125862	1
2004011	457118	1
2004013	132089	1
2004017	569633	1
2004018	460591	1
2004019	571767	1
2004027	507871	1
2004028	157167	1
2004029	487525	1
2004031	361180	1
2004032	427579	1
2004033	523416	1
2004034	367170	1
2004037	586795	1
2004040	265453	1
2004043	353917	1
2004044	223042	1
2004047	428851	1
2004055	418181	1
2004056	476699	1
2004057	143351	1
2004065	237416	1
2004067	592661	1
2004068	359165	1
2004069	171615	1
2004070	288851	1
2004072	462333	1
2004074	135197	1
2004077	308916	1
2004082	141213	1
2004083	374935	1
2004085	464625	1
2004086	288126	1
2004087	192698	1
2004089	165606	1
2004092	598448	1
2004094	304593	1
2004098	100579	1
2004099	222061	1
2004101	400624	1
2004102	132894	1
2004103	110159	1
2004104	48949	1
2004105	148576	1
2004108	357659	1
2004111	214588	1
2004114	303259	1
2004115	507867	1
2004118	497643	1
2004119	129195	1
2004120	495574	1
2004121	197863	1
2004122	60037	1
2004123	490505	1
2004124	182111	1
2004126	221499	1
2004127	318479	1
2004129	441616	1
2004130	205992	1
2004133	2241	1
2004135	158216	1
2004136	202749	1
2004137	98743	1
2004138	401004	1
2004139	447068	1
2004140	46511	1
2004141	427589	1
2004142	201903	1
2004145	2723	1
2004146	265832	1
2004147	567820	1
2004148	197049	1
2004158	487253	1
2004160	210011	1
2004163	409960	1
2004169	223579	1
2004171	563842	1
2004182	475663	1
2004183	487079	1
2004184	111071	1
2004185	427311	1
2004187	204686	1
2004188	443092	1
2004192	474815	1
2004193	257646	1
2004194	325956	1
2004196	407908	1
2004197	388074	1
2004198	201863	1
2004203	19295	1
2004207	562399	1
2004208	314540	1
2004209	339520	1
2004212	26652	1
2004216	141894	1
2004217	65308	1
2004220	271450	1
2004227	520114	1
2004229	365053	1
2004233	437733	1
2004234	399394	1
2004236	195203	1
2004239	589932	1
2004240	1982	1
2004241	203973	1
2004242	328015	1
2004243	247002	1
2004244	253450	1
2004245	117548	1
2004249	384168	1
2004252	507428	1
2004253	182327	1
2004254	142866	1
2004255	235010	1
2004256	376823	1
2004257	538816	1
2004258	546985	1
2004264	505608	1
2004267	529413	1
2004270	565165	1
2004277	113033	1
2004282	128983	1
2004290	478987	1
2004291	385757	1
2004292	354188	1
2004293	153720	1
2004294	15663	1
2004298	177748	1
2004301	499289	1
2004304	291732	1
2004306	178752	1
2004307	90781	1
2004308	379111	1
2004310	86337	1
2004311	238540	1
2004312	315684	1
2004313	395858	1
2004314	325342	1
2004316	409625	1
2004317	380254	1
2004319	491670	1
2004320	597661	1
2004324	501979	1
2004325	267121	1
2004331	222260	1
2004332	167778	1
2004334	193652	1
2004335	554516	1
2004336	583638	1
2004337	181007	1
2004338	525132	1
2004339	569164	1
2004341	559150	1
2004343	361028	1
2004345	75666	1
2004346	502353	1
2004351	16392	1
2004354	296817	1
2004356	29397	1
2004357	593153	1
2004359	89564	1
2004363	415419	1
2004365	278624	1
2004368	125669	1
2004371	158364	1
2004373	464242	1
2004374	122098	1
2004375	295988	1
2004377	304504	1
2004381	546841	1
2004382	556022	1
2004383	501865	1
2004385	260264	1
2004388	387175	1
2004390	385879	1
2004394	502832	1
2004395	379840	1
2004396	363097	1
2004397	379530	1
2004398	140958	1
2004402	266176	1
2004403	568042	1
2004404	112342	1
2004406	259730	1
2004408	357520	1
2004410	529835	1
2004411	518500	1
2004412	316873	1
2004417	481091	1
2004418	370657	1
2004422	588571	1
2004425	422091	1
2004426	546198	1
2004427	56751	1
2004428	128900	1
2004429	419945	1
2004430	377166	1
2004438	47859	1
2004442	114450	1
2004444	376198	1
2004445	406846	1
2004446	156021	1
2004447	539536	1
2004448	467773	1
2004450	133805	1
2004452	275785	1
2004454	160568	1
2004455	87231	1
2004456	345758	1
2004457	478015	1
2004463	240323	1
2004465	482857	1
2004467	219550	1
2004469	348532	1
2004470	589389	1
2004474	84740	1
2004478	137228	1
2004479	433169	1
2004482	402051	1
2004483	592094	1
2004484	12212	1
2004486	566634	1
2004487	71186	1
2004491	247975	1
2004493	246621	1
2004495	419281	1
2004497	572214	1
2004499	266111	1
2004500	302386	1
2004501	482174	1
2004503	153945	1
2004505	394429	1
2004506	169581	1
2004507	468981	1
2004510	180115	1
2004512	367267	1
2004513	173160	1
2004515	367863	1
2004516	10174	1
2004517	24640	1
2004518	400133	1
2004519	24912	1
2004520	16096	1
2004522	36135	1
2004523	365091	1
2004527	48834	1
2004528	594940	1
2004529	273753	1
2004530	64578	1
2004531	552089	1
2004532	487473	1
2004534	175868	1
2004535	283629	1
2004537	133525	1
2004539	477860	1
2004540	164877	1
2004544	553643	1
2004547	192675	1
2004549	582443	1
2004550	276617	1
2004551	234114	1
2004552	244303	1
2004555	458406	1
2004556	334275	1
2004562	190780	1
2004563	122050	1
2004564	192721	1
2004565	130126	1
2004566	66566	1
2004567	517121	1
2004570	388145	1
2004571	141253	1
2004572	318055	1
2004575	289895	1
2004577	354857	1
2004584	170942	1
2004585	434799	1
2004586	566720	1
2004592	17467	1
2004593	223029	1
2004594	298810	1
2004595	352646	1
2004598	353018	1
2004600	39376	1
2004602	23609	1
2004603	474842	1
2004605	391277	1
2004607	128546	1
2004610	458361	1
2004613	390368	1
2004614	506146	1
2004615	88652	1
2004616	475580	1
2004618	53102	1
2004619	278365	1
2004620	364700	1
2004623	141857	1
2004627	93889	1
2004628	589131	1
2004629	185732	1
2004636	344799	1
2004638	397369	1
2004639	272914	1
2004640	46795	1
2004645	130046	1
2004647	162440	1
2004648	4845	1
2004649	366307	1
2004651	564830	1
2004652	164982	1
2004653	326440	1
2004657	102953	1
2004660	122341	1
2004661	310639	1
2004664	206375	1
2004666	172667	1
2004668	592578	1
2004672	66198	1
2004673	538527	1
2004674	53945	1
2004675	397186	1
2004676	37561	1
2004678	37911	1
2004682	133742	1
2004688	138151	1
2004693	547897	1
2004694	374237	1
2004695	588484	1
2004696	23115	1
2004697	285888	1
2004704	572681	1
2004708	574206	1
2004709	291036	1
2004710	261668	1
2004711	371105	1
2004713	542502	1
2004715	116170	1
2004717	38066	1
2004719	211869	1
2004723	577285	1
2004724	18702	1
2004725	403158	1
2004726	194181	1
2004728	325682	1
2004729	592535	1
2004730	399274	1
2004731	224628	1
2004732	194093	1
2004733	484979	1
2004736	128081	1
2004737	216678	1
2004741	501820	1
2004743	55695	1
2004744	31185	1
2004745	305963	1
2004746	274031	1
2004747	10374	1
2004748	252182	1
2004749	276313	1
2004753	368150	1
2004755	5239	1
2004757	156894	1
2004762	455190	1
2004764	221125	1
2004765	67813	1
2004767	426866	1
2004768	217890	1
2004769	468058	1
2004770	169399	1
2004771	488337	1
2004772	59979	1
2004776	229221	1
2004777	126079	1
2004779	434574	1
2004781	309866	1
2004782	200448	1
2004784	356816	1
2004786	466678	1
2004789	295093	1
2004792	413438	1
2004795	111718	1
2004796	524267	1
2004797	146222	1
2004800	98108	1
2004802	324320	1
2004804	389772	1
2004805	17380	1
2004811	546864	1
2004812	429346	1
2004813	14851	1
2004816	237819	1
2004817	184022	1
2004820	279519	1
2004821	100599	1
2004822	55625	1
2004828	132120	1
2004830	271646	1
2004831	178023	1
2004835	282895	1
2004836	50126	1
2004837	512381	1
2004839	319737	1
2004842	127890	1
2004843	538199	1
2004846	166064	1
2004851	104269	1
2004853	116044	1
2004854	107849	1
2004855	475603	1
2004857	289876	1
2004859	361010	1
2004860	439513	1
2004861	60954	1
2004862	295495	1
2004863	134978	1
2004866	337186	1
2004870	475724	1
2004871	518181	1
2004874	439593	1
2004880	397190	1
2004888	435160	1
2004889	531069	1
2004890	3628	1
2004892	49059	1
2004893	496060	1
2004894	272308	1
2004895	584115	1
2004898	8163	1
2004899	461377	1
2004902	366327	1
2004904	470126	1
2004906	182057	1
2004908	540685	1
2004909	510441	1
2004910	404217	1
2004915	70697	1
2004916	144521	1
2004917	474560	1
2004918	334213	1
2004919	380635	1
2004920	104389	1
2004923	357488	1
2004927	202074	1
2004931	203919	1
2004933	261931	1
2004935	286825	1
2004936	401272	1
2004939	350692	1
2004940	251628	1
2004943	145630	1
2004945	116599	1
2004947	96409	1
2004950	576951	1
2004952	276871	1
2004958	595092	1
2004959	106374	1
2004960	433175	1
2004961	122768	1
2004963	595098	1
2004965	589487	1
2004967	572951	1
2004969	462020	1
2004970	28254	1
2004971	356480	1
2004972	102388	1
2004974	229498	1
2004977	132075	1
2004978	463182	1
2004979	92838	1
2004981	522411	1
2004983	439064	1
2004986	104485	1
2004988	252693	1
2004990	314088	1
2004996	175981	1
2004998	60293	1
2004999	274846	1
2005002	368789	1
2005003	493469	1
2005006	148948	1
2005010	6047	1
2005012	75097	1
2005013	331953	1
2005017	50346	1
2005019	137154	1
2005021	89934	1
2005024	510617	1
2005027	397527	1
2005032	456799	1
2005033	92795	1
2005037	397832	1
2005041	391657	1
2005044	482992	1
2005046	477165	1
2005048	532998	1
2005056	487435	1
2005059	528186	1
2005061	307593	1
2005062	208596	1
2005065	241469	1
2005067	47289	1
2005069	364800	1
2005071	120785	1
2005072	408906	1
2005074	237955	1
2005075	84036	1
2005076	577298	1
2005077	443397	1
2005078	436488	1
2005079	523622	1
2005080	235823	1
2005083	354718	1
2005088	83193	1
2005090	428980	1
2005091	409434	1
2005093	289177	1
2005096	246991	1
2005098	550890	1
2005100	113387	1
2005102	38720	1
2005104	295786	1
2005106	162159	1
2005109	537005	1
2005110	373043	1
2005111	301332	1
2005115	25425	1
2005118	205171	1
2005119	314289	1
2005121	556698	1
2005122	217581	1
2005124	150222	1
2005126	539805	1
2005128	490869	1
2005132	117232	1
2005133	136131	1
2005134	590578	1
2005135	5948	1
2005136	103316	1
2005138	202660	1
2005144	217068	1
2005146	586853	1
2005149	468743	1
2005151	570115	1
2005153	373180	1
2005156	96423	1
2005158	362109	1
2005159	286041	1
2005166	217785	1
2005167	51533	1
2005169	203683	1
2005170	493252	1
2005171	371012	1
